Wall time,Step,Value
1530268222.410096,244,0.03740137070417404
1530268286.75753,245,0.035809505730867386
1530268350.48563,246,0.03512351214885712
1530268414.044533,247,0.03498336672782898
1530268477.379905,248,0.03457965701818466
1530268540.973645,249,0.03502855449914932
1530268604.42532,250,0.035073135048151016
1530268667.601484,251,0.034131813794374466
1530268730.956536,252,0.034638628363609314
1530268794.594296,253,0.03584018722176552
1530268858.152037,254,0.03672564774751663
1530268921.548006,255,0.03700320050120354
1530268984.625955,256,0.036445118486881256
1530269048.235761,257,0.037049781531095505
1530269111.558948,258,0.03549230843782425
1530269175.168505,259,0.03456047549843788
1530269239.002309,260,0.03591199219226837
1530269302.815244,261,0.03703319653868675
1530269366.327137,262,0.037802182137966156
1530269429.986747,263,0.03671789541840553
1530269494.037722,264,0.03461283817887306
