Wall time,Step,Value
1530268604.425456,250,0.9870961308479309
1530268667.601529,251,0.9875451922416687
1530268730.956559,252,0.9872636795043945
1530268794.594318,253,0.9867380261421204
1530268858.152059,254,0.9864124059677124
1530268921.548028,255,0.9862741231918335
1530268984.625977,256,0.9864482283592224
1530269048.235955,257,0.9862343668937683
1530269111.55897,258,0.9868649840354919
1530269175.168529,259,0.9872894883155823
1530269239.00233,260,0.9865885972976685
1530269302.815266,261,0.986194372177124
1530269366.327159,262,0.9858554005622864
1530269429.986769,263,0.9862766861915588
1530269494.037744,264,0.9871837496757507
